2024-04-25 20:07:45,096 INFO    StreamThr :4317 [internal.py:wandb_internal():86] W&B internal server running at pid: 4317, started at: 2024-04-25 20:07:45.095344
2024-04-25 20:07:45,097 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: status
2024-04-25 20:07:45,103 INFO    WriterThread:4317 [datastore.py:open_for_write():85] open: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/run-6pfv5l4w.wandb
2024-04-25 20:07:45,104 DEBUG   SenderThread:4317 [sender.py:send():382] send: header
2024-04-25 20:07:45,121 DEBUG   SenderThread:4317 [sender.py:send():382] send: run
2024-04-25 20:07:45,299 INFO    SenderThread:4317 [dir_watcher.py:__init__():211] watching files in: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files
2024-04-25 20:07:45,299 INFO    SenderThread:4317 [sender.py:_start_run_threads():1136] run started: 6pfv5l4w with start time 1714075665.093888
2024-04-25 20:07:45,308 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: check_version
2024-04-25 20:07:45,309 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: check_version
2024-04-25 20:07:45,357 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: run_start
2024-04-25 20:07:47,227 DEBUG   HandlerThread:4317 [system_info.py:__init__():32] System info init
2024-04-25 20:07:47,227 DEBUG   HandlerThread:4317 [system_info.py:__init__():47] System info init done
2024-04-25 20:07:47,227 INFO    HandlerThread:4317 [system_monitor.py:start():194] Starting system monitor
2024-04-25 20:07:47,228 INFO    SystemMonitor:4317 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-25 20:07:47,228 INFO    HandlerThread:4317 [system_monitor.py:probe():214] Collecting system info
2024-04-25 20:07:47,228 INFO    SystemMonitor:4317 [interfaces.py:start():190] Started cpu monitoring
2024-04-25 20:07:47,229 INFO    SystemMonitor:4317 [interfaces.py:start():190] Started disk monitoring
2024-04-25 20:07:47,229 INFO    SystemMonitor:4317 [interfaces.py:start():190] Started gpu monitoring
2024-04-25 20:07:47,230 INFO    SystemMonitor:4317 [interfaces.py:start():190] Started memory monitoring
2024-04-25 20:07:47,230 INFO    SystemMonitor:4317 [interfaces.py:start():190] Started network monitoring
2024-04-25 20:07:47,253 DEBUG   HandlerThread:4317 [system_info.py:probe():196] Probing system
2024-04-25 20:07:47,258 DEBUG   HandlerThread:4317 [system_info.py:_probe_git():181] Probing git
2024-04-25 20:07:47,267 DEBUG   HandlerThread:4317 [system_info.py:_probe_git():189] Probing git done
2024-04-25 20:07:47,267 DEBUG   HandlerThread:4317 [system_info.py:probe():244] Probing system done
2024-04-25 20:07:47,267 DEBUG   HandlerThread:4317 [system_monitor.py:probe():223] {'os': 'Linux-4.14.336-257.568.amzn2.x86_64-x86_64-with-glibc2.31', 'python': '3.9.16', 'heartbeatAt': '2024-04-25T20:07:47.253233', 'startedAt': '2024-04-25T20:07:45.087325', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/train/train.py', 'codePathLocal': 'train/train.py', 'codePath': 'train/train.py', 'git': {'remote': 'https://github.com/alessioborgi/AdaViT.git', 'commit': 'c100191624946511929e13dca4ba0de170dc7561'}, 'email': 'you@example.comalessioborgi3@gmail.com', 'root': '/home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT', 'host': 'default', 'username': 'studio-lab-user', 'executable': '/home/studio-lab-user/.conda/envs/studiolab/bin/python', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3187.84825, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3193.243, 'min': 0.0, 'max': 0.0}, {'current': 3169.683, 'min': 0.0, 'max': 0.0}, {'current': 3200.337, 'min': 0.0, 'max': 0.0}, {'current': 3188.13, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 32.0, 'used': 6.866455078125e-05}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 15.362648010253906}}
2024-04-25 20:07:47,267 INFO    HandlerThread:4317 [system_monitor.py:probe():224] Finished collecting system info
2024-04-25 20:07:47,268 INFO    HandlerThread:4317 [system_monitor.py:probe():227] Publishing system info
2024-04-25 20:07:47,268 DEBUG   HandlerThread:4317 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-04-25 20:07:47,268 DEBUG   HandlerThread:4317 [system_info.py:_save_pip():68] Saving pip packages done
2024-04-25 20:07:47,268 DEBUG   HandlerThread:4317 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-04-25 20:07:47,302 INFO    Thread-12 :4317 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files/conda-environment.yaml
2024-04-25 20:07:47,303 INFO    Thread-12 :4317 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files/requirements.txt
2024-04-25 20:07:54,301 INFO    Thread-12 :4317 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files/conda-environment.yaml
2024-04-25 20:07:54,335 DEBUG   HandlerThread:4317 [system_info.py:_save_conda():87] Saving conda packages done
2024-04-25 20:07:54,336 INFO    HandlerThread:4317 [system_monitor.py:probe():229] Finished publishing system info
2024-04-25 20:07:54,338 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 20:07:54,338 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: keepalive
2024-04-25 20:07:54,338 DEBUG   SenderThread:4317 [sender.py:send():382] send: files
2024-04-25 20:07:54,338 INFO    SenderThread:4317 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-04-25 20:07:54,345 DEBUG   SenderThread:4317 [sender.py:send():382] send: telemetry
2024-04-25 20:07:54,348 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 20:07:54,348 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 20:07:54,349 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: stop_status
2024-04-25 20:07:54,565 DEBUG   SenderThread:4317 [sender.py:send():382] send: telemetry
2024-04-25 20:07:54,635 INFO    wandb-upload_0:4317 [upload_job.py:push():131] Uploaded file /tmp/tmp7cwlabubwandb/enrr4xqa-wandb-metadata.json
2024-04-25 20:07:55,302 INFO    Thread-12 :4317 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files/wandb-metadata.json
2024-04-25 20:07:55,302 INFO    Thread-12 :4317 [dir_watcher.py:_on_file_created():271] file/dir created: /home/studio-lab-user/sagemaker-studiolab-notebooks/AdaViT/AdaViT/runs/2024-04-25-20-07-44/wandb/run-20240425_200745-6pfv5l4w/files/output.log
2024-04-25 20:07:55,966 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 20:07:57,256 DEBUG   SenderThread:4317 [sender.py:send():382] send: exit
2024-04-25 20:07:57,256 INFO    SenderThread:4317 [sender.py:send_exit():589] handling exit code: 1
2024-04-25 20:07:57,256 INFO    SenderThread:4317 [sender.py:send_exit():591] handling runtime: 11
2024-04-25 20:07:57,256 INFO    SenderThread:4317 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-04-25 20:07:57,256 INFO    SenderThread:4317 [sender.py:send_exit():597] send defer
2024-04-25 20:07:57,256 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,257 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-25 20:07:57,257 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,257 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 0
2024-04-25 20:07:57,257 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 1
2024-04-25 20:07:57,257 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,257 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-25 20:07:57,257 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,257 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 1
2024-04-25 20:07:57,257 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 2
2024-04-25 20:07:57,257 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,257 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-25 20:07:57,257 INFO    HandlerThread:4317 [system_monitor.py:finish():203] Stopping system monitor
2024-04-25 20:07:57,258 DEBUG   SystemMonitor:4317 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-25 20:07:57,258 INFO    HandlerThread:4317 [interfaces.py:finish():202] Joined cpu monitor
2024-04-25 20:07:57,258 DEBUG   SystemMonitor:4317 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-25 20:07:57,258 INFO    HandlerThread:4317 [interfaces.py:finish():202] Joined disk monitor
2024-04-25 20:07:57,258 DEBUG   SystemMonitor:4317 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-25 20:07:57,262 INFO    HandlerThread:4317 [interfaces.py:finish():202] Joined gpu monitor
2024-04-25 20:07:57,262 INFO    HandlerThread:4317 [interfaces.py:finish():202] Joined memory monitor
2024-04-25 20:07:57,262 INFO    HandlerThread:4317 [interfaces.py:finish():202] Joined network monitor
2024-04-25 20:07:57,262 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,263 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 2
2024-04-25 20:07:57,263 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 3
2024-04-25 20:07:57,263 DEBUG   SenderThread:4317 [sender.py:send():382] send: stats
2024-04-25 20:07:57,263 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,263 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-25 20:07:57,263 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,263 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 3
2024-04-25 20:07:57,263 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 4
2024-04-25 20:07:57,263 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,263 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-25 20:07:57,263 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,264 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 4
2024-04-25 20:07:57,264 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 5
2024-04-25 20:07:57,264 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,264 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-25 20:07:57,264 DEBUG   SenderThread:4317 [sender.py:send():382] send: summary
2024-04-25 20:07:57,265 INFO    SenderThread:4317 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-04-25 20:07:57,265 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
2024-04-25 20:07:57,265 INFO    SenderThread:4317 [sender.py:send_request_defer():613] handle sender defer: 5
2024-04-25 20:07:57,265 INFO    SenderThread:4317 [sender.py:transition_state():617] send defer: 6
2024-04-25 20:07:57,265 DEBUG   HandlerThread:4317 [handler.py:handle_request():146] handle_request: defer
2024-04-25 20:07:57,265 INFO    HandlerThread:4317 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-25 20:07:57,265 DEBUG   SenderThread:4317 [sender.py:send_request():409] send_request: defer
